county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,33-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,34,34
City & County of Honolulu,33-02,US Representative,1,D,"ABERCROMBIE, Neil",0,0,169,169
City & County of Honolulu,33-02,US Representative,1,R,"TATAII, Steve",0,0,32,32
City & County of Honolulu,33-02,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,33-02,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,33-02,State Representative,33,D,"OSHIRO, Blake K.",0,0,143,143
City & County of Honolulu,33-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,478,478
City & County of Honolulu,33-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
City & County of Honolulu,33-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,33-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
City & County of Honolulu,33-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,55,55
City & County of Honolulu,33-03,US Representative,1,D,"ABERCROMBIE, Neil",0,0,381,381
City & County of Honolulu,33-03,US Representative,1,R,"TATAII, Steve",0,0,45,45
City & County of Honolulu,33-03,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,33-03,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,33-03,State Representative,33,D,"OSHIRO, Blake K.",0,0,332,332
City & County of Honolulu,33-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,775,775
City & County of Honolulu,33-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,9,9
City & County of Honolulu,33-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,8,8
City & County of Honolulu,33-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,12,12
City & County of Honolulu,33-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,149,149
City & County of Honolulu,33-04,US Representative,1,D,"ABERCROMBIE, Neil",0,0,599,599
City & County of Honolulu,33-04,US Representative,1,R,"TATAII, Steve",0,0,132,132
City & County of Honolulu,33-04,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,3,3
City & County of Honolulu,33-04,US Representative,1,L,"ZHAO, Li",0,0,4,4
City & County of Honolulu,33-04,State Senate,16,D,"IGE, David Y.",0,0,436,436
City & County of Honolulu,33-04,State Representative,33,D,"OSHIRO, Blake K.",0,0,517,517
City & County of Honolulu,33-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,455,455
City & County of Honolulu,33-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
City & County of Honolulu,33-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
City & County of Honolulu,33-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,10,10
City & County of Honolulu,33-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,107,107
City & County of Honolulu,33-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,367,367
City & County of Honolulu,33-05,US Representative,1,R,"TATAII, Steve",0,0,100,100
City & County of Honolulu,33-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,33-05,US Representative,1,L,"ZHAO, Li",0,0,3,3
City & County of Honolulu,33-05,State Senate,16,D,"IGE, David Y.",0,0,284,284
City & County of Honolulu,33-05,State Representative,33,D,"OSHIRO, Blake K.",0,0,308,308
City & County of Honolulu,33-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,311,311
City & County of Honolulu,33-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
City & County of Honolulu,33-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,33-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,33-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,55,55
City & County of Honolulu,33-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,255,255
City & County of Honolulu,33-06,US Representative,1,R,"TATAII, Steve",0,0,49,49
City & County of Honolulu,33-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,33-06,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,33-06,State Senate,16,D,"IGE, David Y.",0,0,176,176
City & County of Honolulu,33-06,State Representative,33,D,"OSHIRO, Blake K.",0,0,198,198
City & County of Honolulu,34-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,394,394
City & County of Honolulu,34-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,34-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,34-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,34-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,64,64
City & County of Honolulu,34-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,299,299
City & County of Honolulu,34-01,US Representative,1,R,"TATAII, Steve",0,0,59,59
City & County of Honolulu,34-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,34-01,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,34-01,State Senate,16,D,"IGE, David Y.",0,0,244,244
City & County of Honolulu,34-01,State Representative,34,D,"TAKAI, K. Mark",0,0,282,282
City & County of Honolulu,34-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,355,355
City & County of Honolulu,34-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,34-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,34-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,34-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,80,80
City & County of Honolulu,34-02,US Representative,1,D,"ABERCROMBIE, Neil",0,0,272,272
City & County of Honolulu,34-02,US Representative,1,R,"TATAII, Steve",0,0,78,78
City & County of Honolulu,34-02,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,34-02,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,34-02,State Senate,16,D,"IGE, David Y.",0,0,214,214
City & County of Honolulu,34-02,State Representative,34,D,"TAKAI, K. Mark",0,0,261,261
City & County of Honolulu,34-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,223,223
City & County of Honolulu,34-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
City & County of Honolulu,34-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
City & County of Honolulu,34-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,34-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,23,23
City & County of Honolulu,34-03,US Representative,1,D,"ABERCROMBIE, Neil",0,0,179,179
City & County of Honolulu,34-03,US Representative,1,R,"TATAII, Steve",0,0,19,19
City & County of Honolulu,34-03,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,34-03,US Representative,1,L,"ZHAO, Li",0,0,3,3
City & County of Honolulu,34-03,State Senate,16,D,"IGE, David Y.",0,0,151,151
City & County of Honolulu,34-03,State Representative,34,D,"TAKAI, K. Mark",0,0,169,169
City & County of Honolulu,34-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,395,395
City & County of Honolulu,34-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
City & County of Honolulu,34-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,34-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,34-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,36,36
City & County of Honolulu,34-04,US Representative,1,D,"ABERCROMBIE, Neil",0,0,305,305
City & County of Honolulu,34-04,US Representative,1,R,"TATAII, Steve",0,0,29,29
City & County of Honolulu,34-04,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,34-04,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,34-04,State Senate,16,D,"IGE, David Y.",0,0,244,244
City & County of Honolulu,34-04,State Representative,34,D,"TAKAI, K. Mark",0,0,292,292
City & County of Honolulu,34-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,238,238
City & County of Honolulu,34-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,34-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,34-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,34-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,23,23
City & County of Honolulu,34-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,187,187
City & County of Honolulu,34-05,US Representative,1,R,"TATAII, Steve",0,0,21,21
City & County of Honolulu,34-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,34-05,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,34-05,State Senate,16,D,"IGE, David Y.",0,0,142,142
City & County of Honolulu,34-05,State Representative,34,D,"TAKAI, K. Mark",0,0,160,160
City & County of Honolulu,34-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,68,68
City & County of Honolulu,34-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,34-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,34-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,34-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,14,14
City & County of Honolulu,34-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,61,61
City & County of Honolulu,34-06,US Representative,1,R,"TATAII, Steve",0,0,11,11
City & County of Honolulu,34-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,34-06,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,34-06,State Senate,18,D,"SONSON, Alex M.",0,0,27,27
City & County of Honolulu,34-06,State Senate,18,D,"NISHIHARA, Clarence",0,0,29,29
City & County of Honolulu,34-06,State Representative,34,D,"TAKAI, K. Mark",0,0,52,52
City & County of Honolulu,34-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,1034,1034
City & County of Honolulu,34-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
City & County of Honolulu,34-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,9,9
City & County of Honolulu,34-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
City & County of Honolulu,34-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,103,103
City & County of Honolulu,34-07,US Representative,1,D,"ABERCROMBIE, Neil",0,0,780,780
City & County of Honolulu,34-07,US Representative,1,R,"TATAII, Steve",0,0,95,95
City & County of Honolulu,34-07,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,4,4
City & County of Honolulu,34-07,US Representative,1,L,"ZHAO, Li",0,0,5,5
City & County of Honolulu,34-07,State Senate,16,D,"IGE, David Y.",0,0,727,727
City & County of Honolulu,34-07,State Representative,34,D,"TAKAI, K. Mark",0,0,809,809
City & County of Honolulu,35-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,499,499
City & County of Honolulu,35-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,35-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,35-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,35-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,61,61
City & County of Honolulu,35-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,373,373
City & County of Honolulu,35-01,US Representative,1,R,"TATAII, Steve",0,0,41,41
City & County of Honolulu,35-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,35-01,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,35-01,State Senate,18,D,"SONSON, Alex M.",0,0,211,211
City & County of Honolulu,35-01,State Senate,18,D,"NISHIHARA, Clarence",0,0,262,262
City & County of Honolulu,35-01,State Representative,35,D,"AQUINO, Henry James C.",0,0,215,215
City & County of Honolulu,35-01,State Representative,35,D,"RAHMAN, I. Perreira Padilla",0,0,178,178
City & County of Honolulu,35-01,State Representative,35,D,"VERDADERO, Dante M.",0,0,19,19
City & County of Honolulu,35-01,State Representative,35,D,"DOMINGO, Constante A.",0,0,21,21
City & County of Honolulu,35-01,State Representative,35,D,"PARAYNO, Ilalo",0,0,31,31
City & County of Honolulu,35-01,State Representative,35,R,"ANTONIO, Steven Bolosan",0,0,46,46
City & County of Honolulu,35-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,745,745
City & County of Honolulu,35-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,35-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,35-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,35-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,40,40
City & County of Honolulu,35-02,US Representative,1,D,"ABERCROMBIE, Neil",0,0,572,572
City & County of Honolulu,35-02,US Representative,1,R,"TATAII, Steve",0,0,17,17
City & County of Honolulu,35-02,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,35-02,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,35-02,State Senate,18,D,"SONSON, Alex M.",0,0,445,445
City & County of Honolulu,35-02,State Senate,18,D,"NISHIHARA, Clarence",0,0,268,268
City & County of Honolulu,35-02,State Representative,35,D,"AQUINO, Henry James C.",0,0,494,494
City & County of Honolulu,35-02,State Representative,35,D,"RAHMAN, I. Perreira Padilla",0,0,147,147
City & County of Honolulu,35-02,State Representative,35,D,"VERDADERO, Dante M.",0,0,36,36
City & County of Honolulu,35-02,State Representative,35,D,"DOMINGO, Constante A.",0,0,16,16
City & County of Honolulu,35-02,State Representative,35,D,"PARAYNO, Ilalo",0,0,25,25
City & County of Honolulu,35-02,State Representative,35,R,"ANTONIO, Steven Bolosan",0,0,32,32
City & County of Honolulu,35-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,221,221
City & County of Honolulu,35-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
City & County of Honolulu,35-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,35-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,35-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,17,17
City & County of Honolulu,35-03,US Representative,1,D,"ABERCROMBIE, Neil",0,0,169,169
City & County of Honolulu,35-03,US Representative,1,R,"TATAII, Steve",0,0,6,6
City & County of Honolulu,35-03,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,35-03,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,35-03,State Senate,18,D,"SONSON, Alex M.",0,0,113,113
City & County of Honolulu,35-03,State Senate,18,D,"NISHIHARA, Clarence",0,0,99,99
City & County of Honolulu,35-03,State Representative,35,D,"AQUINO, Henry James C.",0,0,133,133
City & County of Honolulu,35-03,State Representative,35,D,"RAHMAN, I. Perreira Padilla",0,0,30,30
City & County of Honolulu,35-03,State Representative,35,D,"VERDADERO, Dante M.",0,0,17,17
City & County of Honolulu,35-03,State Representative,35,D,"DOMINGO, Constante A.",0,0,10,10
City & County of Honolulu,35-03,State Representative,35,D,"PARAYNO, Ilalo",0,0,12,12
City & County of Honolulu,35-03,State Representative,35,R,"ANTONIO, Steven Bolosan",0,0,14,14
City & County of Honolulu,35-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,330,330
City & County of Honolulu,35-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
City & County of Honolulu,35-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,35-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,4,4
City & County of Honolulu,35-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,22,22
City & County of Honolulu,35-04,US Representative,1,D,"ABERCROMBIE, Neil",0,0,272,272
City & County of Honolulu,35-04,US Representative,1,R,"TATAII, Steve",0,0,15,15
City & County of Honolulu,35-04,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,35-04,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,35-04,State Senate,18,D,"SONSON, Alex M.",0,0,163,163
City & County of Honolulu,35-04,State Senate,18,D,"NISHIHARA, Clarence",0,0,157,157
City & County of Honolulu,35-04,State Representative,35,D,"AQUINO, Henry James C.",0,0,192,192
City & County of Honolulu,35-04,State Representative,35,D,"RAHMAN, I. Perreira Padilla",0,0,57,57
City & County of Honolulu,35-04,State Representative,35,D,"VERDADERO, Dante M.",0,0,9,9
City & County of Honolulu,35-04,State Representative,35,D,"DOMINGO, Constante A.",0,0,12,12
City & County of Honolulu,35-04,State Representative,35,D,"PARAYNO, Ilalo",0,0,33,33
City & County of Honolulu,35-04,State Representative,35,R,"ANTONIO, Steven Bolosan",0,0,18,18
City & County of Honolulu,35-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,279,279
City & County of Honolulu,35-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
City & County of Honolulu,35-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,35-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,35-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,13,13
City & County of Honolulu,35-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,231,231
City & County of Honolulu,35-05,US Representative,1,R,"TATAII, Steve",0,0,6,6
City & County of Honolulu,35-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,35-05,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,35-05,State Senate,18,D,"SONSON, Alex M.",0,0,173,173
City & County of Honolulu,35-05,State Senate,18,D,"NISHIHARA, Clarence",0,0,96,96
City & County of Honolulu,35-05,State Representative,35,D,"AQUINO, Henry James C.",0,0,176,176
City & County of Honolulu,35-05,State Representative,35,D,"RAHMAN, I. Perreira Padilla",0,0,36,36
City & County of Honolulu,35-05,State Representative,35,D,"VERDADERO, Dante M.",0,0,15,15
City & County of Honolulu,35-05,State Representative,35,D,"DOMINGO, Constante A.",0,0,12,12
City & County of Honolulu,35-05,State Representative,35,D,"PARAYNO, Ilalo",0,0,27,27
City & County of Honolulu,35-05,State Representative,35,R,"ANTONIO, Steven Bolosan",0,0,11,11
City & County of Honolulu,35-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,862,862
City & County of Honolulu,35-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,35-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,35-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,35-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,35,35
City & County of Honolulu,35-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,705,705
City & County of Honolulu,35-06,US Representative,1,R,"TATAII, Steve",0,0,16,16
City & County of Honolulu,35-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,35-06,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,35-06,State Senate,18,D,"SONSON, Alex M.",0,0,515,515
City & County of Honolulu,35-06,State Senate,18,D,"NISHIHARA, Clarence",0,0,321,321
City & County of Honolulu,35-06,State Representative,35,D,"AQUINO, Henry James C.",0,0,580,580
City & County of Honolulu,35-06,State Representative,35,D,"RAHMAN, I. Perreira Padilla",0,0,134,134
City & County of Honolulu,35-06,State Representative,35,D,"VERDADERO, Dante M.",0,0,24,24
City & County of Honolulu,35-06,State Representative,35,D,"DOMINGO, Constante A.",0,0,23,23
City & County of Honolulu,35-06,State Representative,35,D,"PARAYNO, Ilalo",0,0,74,74
City & County of Honolulu,35-06,State Representative,35,R,"ANTONIO, Steven Bolosan",0,0,30,30
City & County of Honolulu,36-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,531,531
City & County of Honolulu,36-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,36-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,36-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,6,6
City & County of Honolulu,36-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,51,51
City & County of Honolulu,36-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,429,429
City & County of Honolulu,36-01,US Representative,1,R,"TATAII, Steve",0,0,46,46
City & County of Honolulu,36-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,36-01,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,36-01,State Senate,16,D,"IGE, David Y.",0,0,338,338
