county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,SAN049,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,93,89,4,0
Salt Lake,SAN049,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,139,137,2,0
Salt Lake,SAN050,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,138,137,1,0
Salt Lake,SAN050,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,183,182,1,0
Salt Lake,SAN051,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,114,114,0,0
Salt Lake,SAN051,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,133,130,3,0
Salt Lake,SAN052,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,31,31,0,0
Salt Lake,SAN052,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,26,26,0,0
Salt Lake,SAN053,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,126,125,1,0
Salt Lake,SAN053,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,139,137,2,0
Salt Lake,SAN054,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,140,135,5,0
Salt Lake,SAN054,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,98,98,0,0
Salt Lake,SAN055,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,115,112,3,0
Salt Lake,SAN055,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,106,106,0,0
Salt Lake,SAN056,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,157,153,4,0
Salt Lake,SAN056,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,165,163,2,0
Salt Lake,SAN057,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,215,213,2,0
Salt Lake,SAN057,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,199,195,4,0
Salt Lake,SAN058,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,130,127,3,0
Salt Lake,SAN058,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,156,153,3,0
Salt Lake,SAN059,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,19,18,1,0
Salt Lake,SAN059,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,27,27,0,0
Salt Lake,SAN060,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,179,176,3,0
Salt Lake,SAN060,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,178,177,1,0
Salt Lake,SAN061,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,103,102,1,0
Salt Lake,SAN061,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,110,110,0,0
Salt Lake,SAN062,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,61,59,2,0
Salt Lake,SAN062,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,72,72,0,0
Salt Lake,SAN063,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,109,107,2,0
Salt Lake,SAN063,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,173,172,1,0
Salt Lake,SAN064,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,95,95,0,0
Salt Lake,SAN064,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,110,110,0,0
Salt Lake,SAN065,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,120,118,2,0
Salt Lake,SAN065,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,126,125,1,0
Salt Lake,SAN066,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,139,139,0,0
Salt Lake,SAN066,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,87,86,1,0
Salt Lake,SAN067,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,99,98,1,0
Salt Lake,SAN067,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,114,111,3,0
Salt Lake,SAN068,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,44,43,1,0
Salt Lake,SAN068,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,58,57,1,0
Salt Lake,SAN069,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,111,109,2,0
Salt Lake,SAN069,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,99,97,2,0
Salt Lake,SAN071,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,68,68,0,0
Salt Lake,SAN071,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,85,84,1,0
Salt Lake,SAN072,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,186,184,2,0
Salt Lake,SAN072,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,132,131,1,0
Salt Lake,SAN073,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,127,127,0,0
Salt Lake,SAN073,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,173,171,2,0
Salt Lake,SAN074,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,129,127,2,0
Salt Lake,SAN074,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,146,146,0,0
Salt Lake,SAN075,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,116,114,2,0
Salt Lake,SAN075,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,147,146,1,0
Salt Lake,SAN076,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,83,83,0,0
Salt Lake,SAN076,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,101,101,0,0
Salt Lake,SAN077,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,108,107,1,0
Salt Lake,SAN077,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,126,125,1,0
Salt Lake,SAN078,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,112,112,0,0
Salt Lake,SAN078,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,116,115,1,0
Salt Lake,SAN079,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,143,140,3,0
Salt Lake,SAN079,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,182,179,3,0
Salt Lake,SAN080,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,61,59,2,0
Salt Lake,SAN080,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,79,76,3,0
Salt Lake,SAN081,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,166,165,1,0
Salt Lake,SAN081,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,194,194,0,0
Salt Lake,SAN082,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,171,169,2,0
Salt Lake,SAN082,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,192,192,0,0
Salt Lake,SAN084,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,146,146,0,0
Salt Lake,SAN084,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,198,192,6,0
Salt Lake,SAN086,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,177,176,1,0
Salt Lake,SAN086,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,195,195,0,0
Salt Lake,SAN087,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,148,147,1,0
Salt Lake,SAN087,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,190,190,0,0
Salt Lake,SHL001,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,10,10,0,0
Salt Lake,SHL001,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,17,17,0,0
Salt Lake,SHL002,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,51,50,1,0
Salt Lake,SHL002,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,63,62,1,0
Salt Lake,SHL004,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,20,19,1,0
Salt Lake,SHL004,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,20,17,3,0
Salt Lake,SHL005,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,20,20,0,0
Salt Lake,SHL005,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,31,31,0,0
Salt Lake,SHL006,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,70,68,2,0
Salt Lake,SHL006,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,73,72,1,0
Salt Lake,SIL001,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,0,0,0,0
Salt Lake,SIL001,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,2,2,0,0
Salt Lake,SIL003,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,2,2,0,0
Salt Lake,SIL003,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,1,1,0,0
Salt Lake,SIL009,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,11,11,0,0
Salt Lake,SIL009,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,12,12,0,0
Salt Lake,SIL013,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,9,9,0,0
Salt Lake,SIL013,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,7,7,0,0
Salt Lake,SJD001,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,166,163,3,0
Salt Lake,SJD001,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,210,209,1,0
Salt Lake,SJD002,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,4,4,0,0
Salt Lake,SJD002,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,14,14,0,0
Salt Lake,SJD003,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,152,152,0,0
Salt Lake,SJD003,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,197,196,1,0
Salt Lake,SJD004,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,178,178,0,0
Salt Lake,SJD004,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,194,194,0,0
Salt Lake,SJD005,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,122,121,1,0
Salt Lake,SJD005,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,124,124,0,0
Salt Lake,SJD006,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,150,144,6,0
Salt Lake,SJD006,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,168,164,4,0
Salt Lake,SJD007,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,68,68,0,0
Salt Lake,SJD007,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,121,121,0,0
Salt Lake,SJD008,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,161,159,2,0
Salt Lake,SJD008,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,268,267,1,0
Salt Lake,SJD009,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,21,21,0,0
Salt Lake,SJD009,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,32,32,0,0
Salt Lake,SJD010,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,132,132,0,0
Salt Lake,SJD010,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,203,203,0,0
Salt Lake,SJD011,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,118,118,0,0
Salt Lake,SJD011,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,136,136,0,0
Salt Lake,SJD012,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,203,203,0,0
Salt Lake,SJD012,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,261,261,0,0
Salt Lake,SJD013,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,165,162,3,0
Salt Lake,SJD013,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,261,258,3,0
Salt Lake,SJD014,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,183,181,2,0
Salt Lake,SJD014,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,263,263,0,0
Salt Lake,SJD015,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,154,153,1,0
Salt Lake,SJD015,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,190,189,1,0
Salt Lake,SJD016,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,142,139,3,0
Salt Lake,SJD016,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,202,200,2,0
Salt Lake,SJD017,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,239,239,0,0
Salt Lake,SJD017,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,251,251,0,0
Salt Lake,SJD018,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,110,110,0,0
Salt Lake,SJD018,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,161,161,0,0
Salt Lake,SJD019,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,187,187,0,0
Salt Lake,SJD019,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,267,266,1,0
Salt Lake,SJD020,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,25,23,2,0
Salt Lake,SJD020,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,30,30,0,0
Salt Lake,SJD021,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,169,168,1,0
Salt Lake,SJD021,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,210,207,3,0
Salt Lake,SJD022,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,213,211,2,0
Salt Lake,SJD022,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,239,236,3,0
Salt Lake,SJD023,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,175,173,2,0
Salt Lake,SJD023,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,189,186,3,0
Salt Lake,SJD024,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,212,211,1,0
Salt Lake,SJD024,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,238,238,0,0
Salt Lake,SJD025,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,112,112,0,0
Salt Lake,SJD025,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,133,132,1,0
Salt Lake,SJD026,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,156,150,6,0
Salt Lake,SJD026,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,193,188,5,0
Salt Lake,SJD027,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,171,168,3,0
Salt Lake,SJD027,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,132,126,6,0
Salt Lake,SJD028,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,116,116,0,0
Salt Lake,SJD028,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,135,135,0,0
Salt Lake,SJD029,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,125,125,0,0
Salt Lake,SJD029,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,166,166,0,0
Salt Lake,SJD030,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,211,209,2,0
Salt Lake,SJD030,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,158,154,4,0
Salt Lake,SJD031,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,142,137,5,0
Salt Lake,SJD031,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,267,264,3,0
Salt Lake,SJD032,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,140,137,3,0
Salt Lake,SJD032,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,189,187,2,0
Salt Lake,SJD033,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,92,92,0,0
Salt Lake,SJD033,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,159,155,4,0
Salt Lake,SJD034,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,147,147,0,0
Salt Lake,SJD034,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,173,173,0,0
Salt Lake,SJD035,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,127,127,0,0
Salt Lake,SJD035,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,148,146,2,0
Salt Lake,SJD036,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,104,100,4,0
Salt Lake,SJD036,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,192,190,2,0
Salt Lake,SJD037,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,91,91,0,0
Salt Lake,SJD037,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,122,122,0,0
Salt Lake,SJD038,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,209,206,3,0
Salt Lake,SJD038,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,236,236,0,0
Salt Lake,SJD039,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,19,19,0,0
Salt Lake,SJD039,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,14,14,0,0
Salt Lake,SJD040,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,167,166,1,0
Salt Lake,SJD040,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,193,190,3,0
Salt Lake,SJD041,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,173,170,3,0
Salt Lake,SJD041,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,265,261,4,0
Salt Lake,SJD042,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,136,132,4,0
Salt Lake,SJD042,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,146,146,0,0
Salt Lake,SJD043,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,113,113,0,0
Salt Lake,SJD043,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,160,160,0,0
Salt Lake,SJD045,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,70,70,0,0
Salt Lake,SJD045,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,73,73,0,0
Salt Lake,SJD046,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,62,59,3,0
Salt Lake,SJD046,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,89,87,2,0
Salt Lake,SJD047,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,127,127,0,0
Salt Lake,SJD047,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,216,215,1,0
Salt Lake,SJD049,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,77,73,4,0
Salt Lake,SJD049,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,124,122,2,0
Salt Lake,SJD050,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,66,65,1,0
Salt Lake,SJD050,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,108,106,2,0
Salt Lake,SJD051,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,198,196,2,0
Salt Lake,SJD051,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,201,198,3,0
Salt Lake,SLC001,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,0,0,0,0
Salt Lake,SLC001,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,0,0,0,0
Salt Lake,SLC002,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,55,53,2,0
Salt Lake,SLC002,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,62,60,2,0
Salt Lake,SLC003,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,56,55,1,0
Salt Lake,SLC003,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,70,70,0,0
Salt Lake,SLC004,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,39,39,0,0
Salt Lake,SLC004,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,58,58,0,0
Salt Lake,SLC005,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,56,54,2,0
Salt Lake,SLC005,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,61,59,2,0
Salt Lake,SLC006,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,36,35,1,0
Salt Lake,SLC006,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,37,36,1,0
Salt Lake,SLC007,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,92,90,2,0
Salt Lake,SLC007,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,73,72,1,0
Salt Lake,SLC008,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,21,21,0,0
Salt Lake,SLC008,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,26,26,0,0
Salt Lake,SLC009,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,152,147,5,0
Salt Lake,SLC009,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,84,84,0,0
Salt Lake,SLC010,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,18,18,0,0
Salt Lake,SLC010,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,11,11,0,0
Salt Lake,SLC011,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,101,99,2,0
Salt Lake,SLC011,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,74,73,1,0
Salt Lake,SLC012,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,126,125,1,0
Salt Lake,SLC012,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,86,86,0,0
Salt Lake,SLC013,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,61,60,1,0
Salt Lake,SLC013,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,30,30,0,0
Salt Lake,SLC014,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,84,84,0,0
Salt Lake,SLC014,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,49,47,2,0
Salt Lake,SLC015,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,98,91,7,0
Salt Lake,SLC015,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,84,81,3,0
Salt Lake,SLC017,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,48,46,2,0
Salt Lake,SLC017,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,21,20,1,0
Salt Lake,SLC018,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,73,71,2,0
Salt Lake,SLC018,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,70,69,1,0
Salt Lake,SLC019,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,118,110,8,0
Salt Lake,SLC019,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,56,56,0,0
Salt Lake,SLC020,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,248,246,2,0
Salt Lake,SLC020,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,127,123,4,0
Salt Lake,SLC021,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,95,90,5,0
Salt Lake,SLC021,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,52,52,0,0
Salt Lake,SLC023,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,121,118,3,0
Salt Lake,SLC023,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,64,63,1,0
Salt Lake,SLC025,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,194,193,1,0
Salt Lake,SLC025,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,115,114,1,0
Salt Lake,SLC026,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,215,210,5,0
Salt Lake,SLC026,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,106,106,0,0
Salt Lake,SLC027,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,184,183,1,0
Salt Lake,SLC027,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,70,69,1,0
Salt Lake,SLC028,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,46,45,1,0
Salt Lake,SLC028,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,26,26,0,0
Salt Lake,SLC029,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,140,140,0,0
Salt Lake,SLC029,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,54,54,0,0
Salt Lake,SLC030,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,163,162,1,0
Salt Lake,SLC030,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,50,49,1,0
Salt Lake,SLC031,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,96,95,1,0
Salt Lake,SLC031,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,37,37,0,0
Salt Lake,SLC032,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,139,138,1,0
Salt Lake,SLC032,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,91,90,1,0
Salt Lake,SLC033,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,126,123,3,0
Salt Lake,SLC033,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,32,29,3,0
Salt Lake,SLC034,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,125,122,3,0
Salt Lake,SLC034,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,43,43,0,0
Salt Lake,SLC035,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,199,197,2,0
Salt Lake,SLC035,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,152,151,1,0
Salt Lake,SLC039,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,130,125,5,0
Salt Lake,SLC039,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,28,28,0,0
Salt Lake,SLC040,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,84,80,4,0
Salt Lake,SLC040,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,42,42,0,0
Salt Lake,SLC041,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,190,186,4,0
Salt Lake,SLC041,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,63,63,0,0
Salt Lake,SLC042,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,129,125,4,0
Salt Lake,SLC042,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,30,30,0,0
Salt Lake,SLC043,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,153,150,3,0
Salt Lake,SLC043,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,71,68,3,0
Salt Lake,SLC045,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,20,20,0,0
Salt Lake,SLC045,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,22,21,1,0
Salt Lake,SLC048,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,95,92,3,0
Salt Lake,SLC048,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,62,62,0,0
Salt Lake,SLC049,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,70,68,2,0
Salt Lake,SLC049,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,49,49,0,0
Salt Lake,SLC050,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,120,119,1,0
Salt Lake,SLC050,STATE ATTORNEY GENERAL,,SEAN D. REYES,REP,65,64,1,0
Salt Lake,SLC051,STATE ATTORNEY GENERAL,,DAVID O. LEAVITT,REP,54,51,3,0
